Traceback (most recent call last):
  File "D:\GITHUB\MusicBot\MusicBot\musicbot\player.py", line 458, in _handle_file_cleanup
    os.unlink(filename)
PermissionError: [WinError 32] The process cannot access the file because it is being used by another process: 'D:\\GITHUB\\MusicBot\\MusicBot\\audio_cache\\youtube-C5fLxtJH2Qs-Egzod_Maestro_Chives_-_Royalty_ft._Neoni_Trap_NCS_-_Copyright_Free_Music-NA.webm'
[2024-11-21 19:21:09,991] WARNING - musicbot.player | In player.py::MainThread(12096), line 465 in _handle_file_cleanup: Cannot delete file due to a permissions error.
Traceback (most recent call last):
  File "D:\GITHUB\MusicBot\MusicBot\musicbot\player.py", line 458, in _handle_file_cleanup
    os.unlink(filename)
PermissionError: [WinError 32] The process cannot access the file because it is being used by another process: 'D:\\GITHUB\\MusicBot\\MusicBot\\audio_cache\\youtube-C5fLxtJH2Qs-Egzod_Maestro_Chives_-_Royalty_ft._Neoni_Trap_NCS_-_Copyright_Free_Music-NA.webm'
[2024-11-21 19:21:12,019] INFO - musicbot.bot | In bot.py::MainThread(12096), line 2017 in on_resumed: MusicBot resumed a session with discord.
[2024-11-21 19:21:12,019] INFO - musicbot.bot | In bot.py::MainThread(12096), line 470 in _auto_join_channels: Checking for channels to auto-join or resume...
[2024-11-21 19:21:12,019] INFO - musicbot.bot | In bot.py::MainThread(12096), line 490 in _auto_join_channels: Found resumable voice channel:  lol  in guild:  Shibe on top
[2024-11-21 19:21:12,019] INFO - musicbot.bot | In bot.py::MainThread(12096), line 550 in _auto_join_channels: Attempting to join channel:  Shibe on top/lol  in guild:  Shibe on top
[2024-11-21 19:21:12,019] INFO - musicbot.bot | In bot.py::MainThread(12096), line 560 in _auto_join_channels: Discarding MusicPlayer and making a new one...
[2024-11-21 19:21:12,019] INFO - musicbot.bot | In bot.py::MainThread(12096), line 782 in disconnect_voice_client: Disconnecting a MusicPlayer in guild:  Shibe on top
[2024-11-21 19:21:26,026] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 750 in get_voice_client: Retrying connection after a timeout error (1) while trying to connect to:  lol
[2024-11-21 19:21:28,250] INFO - musicbot.bot | In bot.py::MainThread(12096), line 605 in _auto_join_channels: Finished joining configured channels.
[2024-11-21 19:23:40,854] INFO - musicbot.bot | In bot.py::MainThread(12096), line 7502 in on_disconnect: MusicBot has become disconnected.
[2024-11-21 19:23:40,876] INFO - musicbot.bot | In bot.py::MainThread(12096), line 7502 in on_disconnect: MusicBot has become disconnected.
[2024-11-21 19:23:50,868] WARNING - musicbot.player | In player.py::MainThread(12096), line 465 in _handle_file_cleanup: Cannot delete file due to a permissions error.
Traceback (most recent call last):
  File "D:\GITHUB\MusicBot\MusicBot\musicbot\player.py", line 458, in _handle_file_cleanup
    os.unlink(filename)
PermissionError: [WinError 32] The process cannot access the file because it is being used by another process: 'D:\\GITHUB\\MusicBot\\MusicBot\\audio_cache\\youtube-C5fLxtJH2Qs-Egzod_Maestro_Chives_-_Royalty_ft._Neoni_Trap_NCS_-_Copyright_Free_Music-NA.webm'
[2024-11-21 19:23:50,868] WARNING - musicbot.player | In player.py::MainThread(12096), line 465 in _handle_file_cleanup: Cannot delete file due to a permissions error.
Traceback (most recent call last):
  File "D:\GITHUB\MusicBot\MusicBot\musicbot\player.py", line 458, in _handle_file_cleanup
    os.unlink(filename)
PermissionError: [WinError 32] The process cannot access the file because it is being used by another process: 'D:\\GITHUB\\MusicBot\\MusicBot\\audio_cache\\youtube-C5fLxtJH2Qs-Egzod_Maestro_Chives_-_Royalty_ft._Neoni_Trap_NCS_-_Copyright_Free_Music-NA.webm'
[2024-11-21 19:23:50,871] WARNING - musicbot.player | In player.py::MainThread(12096), line 465 in _handle_file_cleanup: Cannot delete file due to a permissions error.
Traceback (most recent call last):
  File "D:\GITHUB\MusicBot\MusicBot\musicbot\player.py", line 458, in _handle_file_cleanup
    os.unlink(filename)
PermissionError: [WinError 32] The process cannot access the file because it is being used by another process: 'D:\\GITHUB\\MusicBot\\MusicBot\\audio_cache\\youtube-C5fLxtJH2Qs-Egzod_Maestro_Chives_-_Royalty_ft._Neoni_Trap_NCS_-_Copyright_Free_Music-NA.webm'
[2024-11-21 19:23:54,830] INFO - musicbot.bot | In bot.py::MainThread(12096), line 7502 in on_disconnect: MusicBot has become disconnected.
[2024-11-21 19:24:10,300] INFO - musicbot.bot | In bot.py::MainThread(12096), line 2017 in on_resumed: MusicBot resumed a session with discord.
[2024-11-21 19:24:10,300] INFO - musicbot.bot | In bot.py::MainThread(12096), line 470 in _auto_join_channels: Checking for channels to auto-join or resume...
[2024-11-21 19:24:10,300] INFO - musicbot.bot | In bot.py::MainThread(12096), line 490 in _auto_join_channels: Found resumable voice channel:  lol  in guild:  Shibe on top
[2024-11-21 19:24:10,300] INFO - musicbot.bot | In bot.py::MainThread(12096), line 550 in _auto_join_channels: Attempting to join channel:  Shibe on top/lol  in guild:  Shibe on top
[2024-11-21 19:24:10,300] INFO - musicbot.bot | In bot.py::MainThread(12096), line 560 in _auto_join_channels: Discarding MusicPlayer and making a new one...
[2024-11-21 19:24:10,300] INFO - musicbot.bot | In bot.py::MainThread(12096), line 782 in disconnect_voice_client: Disconnecting a MusicPlayer in guild:  Shibe on top
[2024-11-21 19:24:24,318] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 750 in get_voice_client: Retrying connection after a timeout error (1) while trying to connect to:  lol
[2024-11-21 19:24:25,270] INFO - musicbot.bot | In bot.py::MainThread(12096), line 605 in _auto_join_channels: Finished joining configured channels.
[2024-11-21 19:28:04,623] INFO - musicbot.entry | In entry.py::MainThread(12096), line 667 in _really_download: Download started:  https://www.youtube.com/watch?v=EIwtr-VqwcM
[2024-11-21 19:28:07,730] INFO - musicbot.entry | In entry.py::MainThread(12096), line 699 in _really_download: Download complete:  https://www.youtube.com/watch?v=EIwtr-VqwcM
[2024-11-21 19:32:33,503] INFO - musicbot.entry | In entry.py::MainThread(12096), line 667 in _really_download: Download started:  https://www.youtube.com/watch?v=AnMhdn0wJ4I
[2024-11-21 19:32:39,812] INFO - musicbot.entry | In entry.py::MainThread(12096), line 699 in _really_download: Download complete:  https://www.youtube.com/watch?v=AnMhdn0wJ4I
[2024-11-21 19:39:04,149] INFO - musicbot.bot | In bot.py::MainThread(12096), line 7502 in on_disconnect: MusicBot has become disconnected.
[2024-11-21 19:39:04,339] INFO - musicbot.bot | In bot.py::MainThread(12096), line 7502 in on_disconnect: MusicBot has become disconnected.
[2024-11-21 19:39:15,504] WARNING - musicbot.player | In player.py::MainThread(12096), line 465 in _handle_file_cleanup: Cannot delete file due to a permissions error.
Traceback (most recent call last):
  File "D:\GITHUB\MusicBot\MusicBot\musicbot\player.py", line 458, in _handle_file_cleanup
    os.unlink(filename)
PermissionError: [WinError 32] The process cannot access the file because it is being used by another process: 'D:\\GITHUB\\MusicBot\\MusicBot\\audio_cache\\youtube-AnMhdn0wJ4I-Vicetone_-_Nevada_ft._Cozi_Zuehlsdorff-NA.webm'
[2024-11-21 19:39:15,504] WARNING - musicbot.player | In player.py::MainThread(12096), line 465 in _handle_file_cleanup: Cannot delete file due to a permissions error.
Traceback (most recent call last):
  File "D:\GITHUB\MusicBot\MusicBot\musicbot\player.py", line 458, in _handle_file_cleanup
    os.unlink(filename)
PermissionError: [WinError 32] The process cannot access the file because it is being used by another process: 'D:\\GITHUB\\MusicBot\\MusicBot\\audio_cache\\youtube-AnMhdn0wJ4I-Vicetone_-_Nevada_ft._Cozi_Zuehlsdorff-NA.webm'
[2024-11-21 19:39:15,504] WARNING - musicbot.player | In player.py::MainThread(12096), line 465 in _handle_file_cleanup: Cannot delete file due to a permissions error.
Traceback (most recent call last):
  File "D:\GITHUB\MusicBot\MusicBot\musicbot\player.py", line 458, in _handle_file_cleanup
    os.unlink(filename)
PermissionError: [WinError 32] The process cannot access the file because it is being used by another process: 'D:\\GITHUB\\MusicBot\\MusicBot\\audio_cache\\youtube-AnMhdn0wJ4I-Vicetone_-_Nevada_ft._Cozi_Zuehlsdorff-NA.webm'
[2024-11-21 19:39:22,943] INFO - musicbot.bot | In bot.py::MainThread(12096), line 7502 in on_disconnect: MusicBot has become disconnected.
[2024-11-21 19:40:26,711] INFO - musicbot.bot | In bot.py::MainThread(12096), line 7502 in on_disconnect: MusicBot has become disconnected.
[2024-11-21 19:40:32,524] INFO - musicbot.bot | In bot.py::MainThread(12096), line 7498 in on_connect: MusicBot has become connected.
[2024-11-21 19:40:34,552] INFO - musicbot.bot | In bot.py::MainThread(12096), line 7773 in on_guild_available: Guild "Shibe on top" has become available.
[2024-11-21 19:40:38,553] INFO - musicbot.bot | In bot.py::MainThread(12096), line 470 in _auto_join_channels: Checking for channels to auto-join or resume...
[2024-11-21 19:40:38,553] INFO - musicbot.bot | In bot.py::MainThread(12096), line 605 in _auto_join_channels: Finished joining configured channels.
[2024-11-21 19:55:58,333] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: VoiceClient not connected, waiting 3 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 19:56:01,325] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: VoiceClient not connected, waiting 6 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 19:56:07,332] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: VoiceClient not connected, waiting 9 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 19:56:16,343] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: VoiceClient not connected, waiting 12 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 19:56:28,345] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: VoiceClient not connected, waiting 15 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 19:56:43,358] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: VoiceClient not connected, waiting 18 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 19:57:01,359] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: VoiceClient not connected, waiting 21 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 19:57:22,357] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: VoiceClient not connected, waiting 24 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 19:57:46,375] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: VoiceClient not connected, waiting 27 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 19:58:13,381] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: VoiceClient not connected, waiting 30 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 19:58:43,388] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: VoiceClient not connected, waiting 33 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 19:59:16,397] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: VoiceClient not connected, waiting 36 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 19:59:52,397] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: VoiceClient not connected, waiting 39 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 20:00:31,388] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: [Bug] VoiceClient not connected, waiting 42 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 20:01:13,411] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: [Bug] VoiceClient not connected, waiting 45 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 20:01:58,421] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: [Bug] VoiceClient not connected, waiting 48 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 20:02:46,435] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: [Bug] VoiceClient not connected, waiting 51 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 20:03:37,459] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: [Bug] VoiceClient not connected, waiting 54 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 20:04:31,462] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: [Bug] VoiceClient not connected, waiting 57 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 20:05:28,480] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: [Bug] VoiceClient not connected, waiting 60 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 20:06:28,493] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: [Bug] VoiceClient not connected, waiting 63 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 20:07:31,489] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: [Bug] VoiceClient not connected, waiting 66 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 20:08:37,504] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: [Bug] VoiceClient not connected, waiting 69 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 20:09:46,500] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: [Bug] VoiceClient not connected, waiting 72 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 20:10:58,513] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: [Bug] VoiceClient not connected, waiting 75 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 20:12:13,516] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: [Bug] VoiceClient not connected, waiting 78 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 20:13:31,532] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: [Bug] VoiceClient not connected, waiting 81 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 20:14:52,545] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: [Bug] VoiceClient not connected, waiting 84 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 20:16:16,567] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: [Bug] VoiceClient not connected, waiting 87 seconds to handle auto-pause in guild:  Shibe on top
[2024-11-21 20:17:43,574] WARNING - musicbot.bot | In bot.py::MainThread(12096), line 3178 in _handle_guild_auto_pause: [Bug] VoiceClient not connected, waiting 90 seconds to handle auto-pause in guild:  Shibe on top
